filename;author;title;style;genre;date
71221.jpg;d09f796f2b0aa11dffc88badd9806119;Arrival into Sevastopol Bay;Romanticism;marina;1852
61589.jpg;d09f796f2b0aa11dffc88badd9806119;Lunar night at the spring;Romanticism;landscape;1877
905.jpg;d09f796f2b0aa11dffc88badd9806119;Sea buttle near Revel;Romanticism;marina;1846
66461.jpg;d09f796f2b0aa11dffc88badd9806119;The Nice at night;Romanticism;landscape;
99006.jpg;d09f796f2b0aa11dffc88badd9806119;Seaside city. View of Yalta ;Romanticism;landscape;1866
72070.jpg;d09f796f2b0aa11dffc88badd9806119;View from Livadia;Romanticism;landscape;1861
96914.jpg;d09f796f2b0aa11dffc88badd9806119;Chains of the Caucasus Mountains;Romanticism;landscape;1869
54793.jpg;d09f796f2b0aa11dffc88badd9806119;Darial Gorge. Moon night;Romanticism;landscape;1868
28316.jpg;d09f796f2b0aa11dffc88badd9806119;Livadia;Romanticism;landscape;
3757.jpg;d09f796f2b0aa11dffc88badd9806119;Pushkin in Gurzuf;Romanticism;landscape;1880
19223.jpg;d09f796f2b0aa11dffc88badd9806119;The Shipwreck near mountain of Aphon;Romanticism;marina;1856
47669.jpg;d09f796f2b0aa11dffc88badd9806119;Clash soldiers with murids on Gunib;Romanticism;landscape;1869
66882.jpg;d09f796f2b0aa11dffc88badd9806119;The Bay of Naples at moonlit night. Vesuvius;Romanticism;landscape;1840
33147.jpg;d09f796f2b0aa11dffc88badd9806119;Sea battle;Romanticism;battle painting;1855
96055.jpg;d09f796f2b0aa11dffc88badd9806119;View of the Bosporus;Romanticism;landscape;1864
62171.jpg;d09f796f2b0aa11dffc88badd9806119;Sea view ;Romanticism;marina;1900
86581.jpg;d09f796f2b0aa11dffc88badd9806119;Tower. Shipwreck;Romanticism;landscape;1847
23262.jpg;d09f796f2b0aa11dffc88badd9806119;The Shipwreck near rocks;Romanticism;marina;1870
82304.jpg;d09f796f2b0aa11dffc88badd9806119;Sea ;Romanticism;marina;1898
11780.jpg;d09f796f2b0aa11dffc88badd9806119;Gondolier at Sea by Night;Romanticism;marina;1843
27505.jpg;d09f796f2b0aa11dffc88badd9806119;On the Island of Crete;Romanticism;landscape;1867
46731.jpg;d09f796f2b0aa11dffc88badd9806119;Seashore;Romanticism;marina;1843
65360.jpg;d09f796f2b0aa11dffc88badd9806119;Frigate under sails;Romanticism;marina;1838
26235.jpg;d09f796f2b0aa11dffc88badd9806119;Sea;Romanticism;marina;1864
102113.jpg;d09f796f2b0aa11dffc88badd9806119;Ships at anchor;Romanticism;landscape;1851
77233.jpg;d09f796f2b0aa11dffc88badd9806119;On the roads;Romanticism;landscape;1874
16222.jpg;d09f796f2b0aa11dffc88badd9806119;The Great Roads at Kronstadt;Romanticism;marina;1836
30735.jpg;d09f796f2b0aa11dffc88badd9806119;Smolny Convent Sunseat;Romanticism;cityscape;1847
10316.jpg;d09f796f2b0aa11dffc88badd9806119;View of Constantinople by Moonlight;Romanticism;cityscape;1846
45096.jpg;d09f796f2b0aa11dffc88badd9806119;Oreanda;Romanticism;landscape;1858
61705.jpg;d09f796f2b0aa11dffc88badd9806119;Seascape;Romanticism;landscape;1870
35734.jpg;d09f796f2b0aa11dffc88badd9806119;The Old Feodosia;Romanticism;landscape;1839
86771.jpg;d09f796f2b0aa11dffc88badd9806119;The Shipwreck on Black Sea;Romanticism;marina;1873
6587.jpg;d09f796f2b0aa11dffc88badd9806119;Sunny day;Romanticism;marina;1884
43674.jpg;d09f796f2b0aa11dffc88badd9806119;Shipwreck of Lefort;Romanticism;symbolic painting;1858
33579.jpg;d09f796f2b0aa11dffc88badd9806119;Sea Coast;Romanticism;marina;1861
4867.jpg;d09f796f2b0aa11dffc88badd9806119;The Bay of Naples;Romanticism;marina;1841
61597.jpg;d09f796f2b0aa11dffc88badd9806119;Sailing in a storm ;Romanticism;marina;1881
38897.jpg;d09f796f2b0aa11dffc88badd9806119;Fishing Boats In A Harbor;Romanticism;marina;1854
17281.jpg;d09f796f2b0aa11dffc88badd9806119;Pushkin on the coast Black Sea;Romanticism;landscape;1887
71117.jpg;d09f796f2b0aa11dffc88badd9806119;View on the Capri;Romanticism;landscape;1845
44840.jpg;d09f796f2b0aa11dffc88badd9806119;View of Constantinople and the Bosporus;Romanticism;cityscape;
96382.jpg;d09f796f2b0aa11dffc88badd9806119;Sunrise on the coast of Yalta;Romanticism;landscape;
53316.jpg;d09f796f2b0aa11dffc88badd9806119;Sea view ;Romanticism;marina;1899
58111.jpg;d09f796f2b0aa11dffc88badd9806119;Moonlight in Feodosia;Romanticism;landscape;1852
92072.jpg;d09f796f2b0aa11dffc88badd9806119;Moonlit Seascape With Shipwreck;Romanticism;marina;1863
12705.jpg;d09f796f2b0aa11dffc88badd9806119;Marina;Romanticism;marina;1892
12679.jpg;d09f796f2b0aa11dffc88badd9806119;Crimean view. Ayu-Dag;Romanticism;landscape;1865
2185.jpg;d09f796f2b0aa11dffc88badd9806119;Yalta;Romanticism;cityscape;1838
31321.jpg;d09f796f2b0aa11dffc88badd9806119;Rush on Dnieper near Aleshki;Romanticism;landscape;1857
71641.jpg;d09f796f2b0aa11dffc88badd9806119;Near coast of Yalta;Romanticism;landscape;1864
48242.jpg;d09f796f2b0aa11dffc88badd9806119;Night landscape. Venice;Romanticism;cityscape;
82087.jpg;d09f796f2b0aa11dffc88badd9806119;Neapolitan Lighthouse;Romanticism;marina;1842
3086.jpg;d09f796f2b0aa11dffc88badd9806119;Arrival Catherine the Second to Pheodosiya;Romanticism;landscape;1883
70250.jpg;d09f796f2b0aa11dffc88badd9806119;Windmill on the Sea Coast;Romanticism;landscape;1837
20523.jpg;d09f796f2b0aa11dffc88badd9806119;Lunar night in the Constantinople;Romanticism;landscape;1862
4122.jpg;d09f796f2b0aa11dffc88badd9806119;Malakhov Hill;Romanticism;landscape;1893
100574.jpg;d09f796f2b0aa11dffc88badd9806119;Flock of sheep with herdsmen unset;Romanticism;pastorale;1870
79400.jpg;d09f796f2b0aa11dffc88badd9806119;The Bay of Naples. View of Vesuvius ;Romanticism;landscape;1879
33095.jpg;d09f796f2b0aa11dffc88badd9806119;Chapel on seashore;Romanticism;landscape;1847
87685.jpg;d09f796f2b0aa11dffc88badd9806119;Warning of storm;Romanticism;marina;1851
75051.jpg;d09f796f2b0aa11dffc88badd9806119;Yalta;Romanticism;landscape;1878
143.jpg;d09f796f2b0aa11dffc88badd9806119;Russian-Turkish Sea Battle of Sinop on 18th November 1853;Romanticism;battle painting;1853
1588.jpg;d09f796f2b0aa11dffc88badd9806119;Smugglers;Romanticism;marina;1890
70843.jpg;d09f796f2b0aa11dffc88badd9806119;Barge in the sea shore;Romanticism;landscape;
71190.jpg;d09f796f2b0aa11dffc88badd9806119;Morning in the Bay of Naples;Romanticism;marina;1873
99567.jpg;d09f796f2b0aa11dffc88badd9806119;Sheepdip;Romanticism;landscape;1877
76662.jpg;d09f796f2b0aa11dffc88badd9806119;Sea at night;Romanticism;landscape;1861
14788.jpg;d09f796f2b0aa11dffc88badd9806119;Surf;Romanticism;landscape;1897
96615.jpg;d09f796f2b0aa11dffc88badd9806119;Sunset;Romanticism;marina;1866
58712.jpg;d09f796f2b0aa11dffc88badd9806119;Calm Sea;Romanticism;marina;1876
60156.jpg;d09f796f2b0aa11dffc88badd9806119;Sailing off the coast of the Crimea in the moonlit night;Romanticism;marina;1858
84916.jpg;d09f796f2b0aa11dffc88badd9806119;Darial Gorge;Romanticism;landscape;1891
39613.jpg;d09f796f2b0aa11dffc88badd9806119;St. Petersburg. The ferry across the river ;Romanticism;landscape;1870
93444.jpg;d09f796f2b0aa11dffc88badd9806119;The Shipwreck on Northern sea   ;Romanticism;marina;1875
41733.jpg;d09f796f2b0aa11dffc88badd9806119;Ship Twelve Apostles;Romanticism;marina;1897
32457.jpg;d09f796f2b0aa11dffc88badd9806119;Lunar night;Romanticism;marina;1899
58794.jpg;d09f796f2b0aa11dffc88badd9806119;Stormy Sea;Romanticism;marina;1887
6158.jpg;d09f796f2b0aa11dffc88badd9806119;Russian and French frigates;Romanticism;marina;1858
96289.jpg;d09f796f2b0aa11dffc88badd9806119;The Caucasus;Romanticism;landscape;
76715.jpg;d09f796f2b0aa11dffc88badd9806119;Volga near Zhigulevskie hill;Romanticism;landscape;1887
49060.jpg;d09f796f2b0aa11dffc88badd9806119;Heroine Bobolina with hunters breaks under a hail of shots on a boat through the Turkish fleet;Romanticism;marina;1880
12135.jpg;d09f796f2b0aa11dffc88badd9806119;Ukrainian landscape with chumaks in the moonlight;Romanticism;landscape;1869
15017.jpg;d09f796f2b0aa11dffc88badd9806119;The Shipwreck;Romanticism;marina;1864
57141.jpg;d09f796f2b0aa11dffc88badd9806119;Lunar night in the Crimea;Romanticism;landscape;1862
6645.jpg;d09f796f2b0aa11dffc88badd9806119;Exchange of Peterburg;Romanticism;cityscape;1847
26687.jpg;d09f796f2b0aa11dffc88badd9806119;The gale on sea is over;Romanticism;marina;1839
78788.jpg;d09f796f2b0aa11dffc88badd9806119;Storm;Romanticism;marina;1861
13539.jpg;d09f796f2b0aa11dffc88badd9806119;Lunar night;Romanticism;marina;1849
101339.jpg;d09f796f2b0aa11dffc88badd9806119;View of Amalfi;Romanticism;landscape;1865
43205.jpg;d09f796f2b0aa11dffc88badd9806119;Seascape;Romanticism;marina;1878
24890.jpg;d09f796f2b0aa11dffc88badd9806119;Sea view ;Romanticism;marina;1865
52709.jpg;d09f796f2b0aa11dffc88badd9806119;The Bay of Naples;Romanticism;landscape;1845
45525.jpg;d09f796f2b0aa11dffc88badd9806119;Field. Sunset;Romanticism;landscape;1861
28373.jpg;d09f796f2b0aa11dffc88badd9806119;Seascape;Romanticism;landscape;1856
85129.jpg;d09f796f2b0aa11dffc88badd9806119;The Shipwreck on Northern sea   ;Romanticism;marina;1865
26751.jpg;d09f796f2b0aa11dffc88badd9806119;Towers on the Rock Near Bosporus;Romanticism;landscape;1853
61734.jpg;d09f796f2b0aa11dffc88badd9806119;Morning. Bay;Romanticism;marina;1878
48041.jpg;d09f796f2b0aa11dffc88badd9806119;After the storm;Romanticism;marina;1854
64252.jpg;d09f796f2b0aa11dffc88badd9806119;The Caucasian Range from the Sea;Romanticism;marina;1899
14522.jpg;d09f796f2b0aa11dffc88badd9806119;Burning ship (the episode of the Russian-Turkish War);Romanticism;marina;
80245.jpg;d09f796f2b0aa11dffc88badd9806119;On the storm;Romanticism;marina;1899
14880.jpg;d09f796f2b0aa11dffc88badd9806119;The Rescue;Romanticism;marina;1857
1305.jpg;d09f796f2b0aa11dffc88badd9806119;Sea view ;Romanticism;landscape;1867
84010.jpg;d09f796f2b0aa11dffc88badd9806119;On the way to Yalta;Romanticism;landscape;1860
57296.jpg;d09f796f2b0aa11dffc88badd9806119;Night in Amalfi ;Romanticism;landscape;1854
10176.jpg;d09f796f2b0aa11dffc88badd9806119;Sea ;Romanticism;marina;
18876.jpg;d09f796f2b0aa11dffc88badd9806119;The Niagara waterfall;Romanticism;landscape;1894
9401.jpg;d09f796f2b0aa11dffc88badd9806119;Sea at night;Romanticism;marina;
102749.jpg;d09f796f2b0aa11dffc88badd9806119;The Coast at Amalfi;Romanticism;landscape;1841
2861.jpg;d09f796f2b0aa11dffc88badd9806119;Tempest by coast of Odessa;Romanticism;marina;1898
14065.jpg;d09f796f2b0aa11dffc88badd9806119;The Bay Golden Horn;Romanticism;cityscape;1845
25731.jpg;d09f796f2b0aa11dffc88badd9806119;The Bay of Naples by Moonlight;Romanticism;landscape;1892
11645.jpg;d09f796f2b0aa11dffc88badd9806119;Storm at Sea on a Moonlit Night;Romanticism;marina;
50197.jpg;d09f796f2b0aa11dffc88badd9806119;View of Amsterdam;Romanticism;landscape;1854
19811.jpg;d09f796f2b0aa11dffc88badd9806119;Lunar night on Capri;Romanticism;marina;1841
11486.jpg;d09f796f2b0aa11dffc88badd9806119;The Bay of Naples in the morning;Romanticism;marina;1843
17786.jpg;d09f796f2b0aa11dffc88badd9806119;The Bay of Naples at moonlit night. Vesuvius;Romanticism;landscape;c.1870
90738.jpg;d09f796f2b0aa11dffc88badd9806119;Conversation On The Shore Dusk;Romanticism;landscape;
98298.jpg;d09f796f2b0aa11dffc88badd9806119;Lunar night on a sea;Romanticism;marina;1895
39787.jpg;d09f796f2b0aa11dffc88badd9806119;The Sunrize;Romanticism;marina;1874
58185.jpg;d09f796f2b0aa11dffc88badd9806119;Morning ;Romanticism;marina;1851
38547.jpg;d09f796f2b0aa11dffc88badd9806119;Portrait of Senator Alexander Ivanovich Kaznacheyev;Romanticism;portrait;1848
34575.jpg;d09f796f2b0aa11dffc88badd9806119;The Tempest ;Romanticism;marina;1886
78509.jpg;d09f796f2b0aa11dffc88badd9806119;Chumaks Waggons;Romanticism;genre painting;1862
14143.jpg;d09f796f2b0aa11dffc88badd9806119;Portrait of I. Lazarev;Romanticism;portrait;1851
77164.jpg;d09f796f2b0aa11dffc88badd9806119;Raid on Sevastopol;Romanticism;marina;1852
71989.jpg;d09f796f2b0aa11dffc88badd9806119;Seascape. Koktebel.;Romanticism;marina;1889
85476.jpg;d09f796f2b0aa11dffc88badd9806119;Roads of Mljet to Gudauri;Romanticism;landscape;1868
87014.jpg;d09f796f2b0aa11dffc88badd9806119;After the storm. Moonrise;Romanticism;marina;1894
95884.jpg;d09f796f2b0aa11dffc88badd9806119;Moon Path;Romanticism;landscape;
61541.jpg;d09f796f2b0aa11dffc88badd9806119;Sunrise in Feodosia;Romanticism;landscape;1855
17099.jpg;d09f796f2b0aa11dffc88badd9806119;The Bay of Naples on misty morning;Romanticism;marina;1874
10375.jpg;d09f796f2b0aa11dffc88badd9806119;Kronstadt fort The emperor Alexander;Romanticism;marina;1844
48464.jpg;d09f796f2b0aa11dffc88badd9806119;View of seaside town in the evening with a lighthouse;Romanticism;cityscape;1870
50588.jpg;d09f796f2b0aa11dffc88badd9806119;The capture of Sevastopol;Romanticism;marina;1855
19353.jpg;d09f796f2b0aa11dffc88badd9806119;Ka d'Ordo Palace in Venice by moonlight;Romanticism;cityscape;1878
5549.jpg;d09f796f2b0aa11dffc88badd9806119;Ship;Romanticism;marina;
42741.jpg;d09f796f2b0aa11dffc88badd9806119;Moonlight in Feodosia;Romanticism;landscape;1880
91703.jpg;d09f796f2b0aa11dffc88badd9806119;The Tempest ;Romanticism;marina;1899
82690.jpg;d09f796f2b0aa11dffc88badd9806119;Sea view by Moonlight;Romanticism;marina;1878
37134.jpg;d09f796f2b0aa11dffc88badd9806119;Evening. On the roads;Romanticism;marina;
7561.jpg;d09f796f2b0aa11dffc88badd9806119;Portrait of Gabriel Aivazian, the Artist's brother;Romanticism;portrait;1883
42844.jpg;d09f796f2b0aa11dffc88badd9806119;Misty morning in Italy;Romanticism;landscape;1864
94011.jpg;d09f796f2b0aa11dffc88badd9806119;Landscape with Vesuvius;Romanticism;marina;1896
71133.jpg;d09f796f2b0aa11dffc88badd9806119;Storm at Sea;Romanticism;marina;1893
58053.jpg;d09f796f2b0aa11dffc88badd9806119;The Ninth Wave. Study;Romanticism;sketch and study;1857
65621.jpg;d09f796f2b0aa11dffc88badd9806119;The Betrayal of Judas;Romanticism;religious painting;1834
46092.jpg;d09f796f2b0aa11dffc88badd9806119;View of Gunib;Romanticism;landscape;1868
74652.jpg;d09f796f2b0aa11dffc88badd9806119;Rocky island;Romanticism;marina;1855
91306.jpg;d09f796f2b0aa11dffc88badd9806119;The Bay of Naples at night;Romanticism;landscape;1895
62452.jpg;d09f796f2b0aa11dffc88badd9806119;Lisbon. Sunrise;Romanticism;landscape;1860
49634.jpg;d09f796f2b0aa11dffc88badd9806119;Meeting of a fishermen on coast of the bay of Naples;Romanticism;marina;1842
37958.jpg;d09f796f2b0aa11dffc88badd9806119;Aivazovsky with friends;Romanticism;self-portrait;1893
45434.jpg;d09f796f2b0aa11dffc88badd9806119;Evening in the Crimea;Romanticism;landscape;1848
64050.jpg;d09f796f2b0aa11dffc88badd9806119;View of Vico near Naples;Romanticism;landscape;1855
51548.jpg;d09f796f2b0aa11dffc88badd9806119;Araks River and Ararat;Romanticism;landscape;1875
90055.jpg;d09f796f2b0aa11dffc88badd9806119;Agitated sea;Romanticism;marina;1877
93321.jpg;d09f796f2b0aa11dffc88badd9806119;Flock of sheep at gale;Romanticism;genre painting;1861
63115.jpg;d09f796f2b0aa11dffc88badd9806119;After the shipwreck;Romanticism;marina;
44518.jpg;d09f796f2b0aa11dffc88badd9806119;Rough sea;Romanticism;marina;1844
31102.jpg;d09f796f2b0aa11dffc88badd9806119;Sunset at Sea;Romanticism;marina;1898
70509.jpg;d09f796f2b0aa11dffc88badd9806119;Surf near coast of Crimea;Romanticism;marina;1892
80757.jpg;d09f796f2b0aa11dffc88badd9806119;Italian landscape;Romanticism;landscape;1855
48251.jpg;d09f796f2b0aa11dffc88badd9806119;Landscape with a sailboat;Romanticism;marina;
85660.jpg;d09f796f2b0aa11dffc88badd9806119;Night at Crimea View on Ayu-Dag;Romanticism;landscape;1859
15554.jpg;d09f796f2b0aa11dffc88badd9806119;Gurzuf ;Romanticism;landscape;1859
298.jpg;d09f796f2b0aa11dffc88badd9806119;The sunset on sea;Romanticism;marina;1848
23247.jpg;d09f796f2b0aa11dffc88badd9806119;Self-portrait ;Romanticism;self-portrait;1880
85546.jpg;d09f796f2b0aa11dffc88badd9806119;In harbour;Romanticism;landscape;1842
36138.jpg;d09f796f2b0aa11dffc88badd9806119;Self-portrait ;Romanticism;self-portrait;1892
32408.jpg;d09f796f2b0aa11dffc88badd9806119;Travel of Poseidon by sea;Romanticism;mythological painting;1894
86641.jpg;d09f796f2b0aa11dffc88badd9806119;View on lagoon of Venice;Romanticism;landscape;1841
69879.jpg;d09f796f2b0aa11dffc88badd9806119;The Roads at Kronstadt;Romanticism;marina;1840
92884.jpg;d09f796f2b0aa11dffc88badd9806119;Sea coast. Wave;Romanticism;marina;1880
72576.jpg;d09f796f2b0aa11dffc88badd9806119;Sea view ;Romanticism;marina;1892
70070.jpg;d09f796f2b0aa11dffc88badd9806119;The Shipwreck in a stormy sea;Romanticism;marina;
50873.jpg;d09f796f2b0aa11dffc88badd9806119;Odessa at night;Romanticism;cityscape;1846
21277.jpg;d09f796f2b0aa11dffc88badd9806119;Storm;Romanticism;marina;1889
84549.jpg;d09f796f2b0aa11dffc88badd9806119;Sunset. Mill;Romanticism;landscape;
50865.jpg;d09f796f2b0aa11dffc88badd9806119;Tempest. Shipwreck of the foreign ship;Romanticism;marina;1855
81775.jpg;d09f796f2b0aa11dffc88badd9806119;Crimea;Romanticism;landscape;1852
85862.jpg;d09f796f2b0aa11dffc88badd9806119;Misty morning ;Romanticism;marina;
56409.jpg;d09f796f2b0aa11dffc88badd9806119;Calm on the Mediterranean Sea;Romanticism;marina;1892
2939.jpg;d09f796f2b0aa11dffc88badd9806119;View of Constantinople;Romanticism;cityscape;1849
75242.jpg;d09f796f2b0aa11dffc88badd9806119;Ship at sea;Romanticism;marina;1870
100434.jpg;d09f796f2b0aa11dffc88badd9806119;Ox train on the sea shore;Romanticism;genre painting;1860
92147.jpg;d09f796f2b0aa11dffc88badd9806119;The Varangians on the Dnieper;Romanticism;landscape;1876
91876.jpg;d09f796f2b0aa11dffc88badd9806119;Sea view with chapel;Romanticism;landscape;1845
16399.jpg;d09f796f2b0aa11dffc88badd9806119;Malta Valetto Harbour;Romanticism;cityscape;1844
6528.jpg;d09f796f2b0aa11dffc88badd9806119;Moonlit Night. Wrecked ship;Romanticism;marina;1871
32583.jpg;d09f796f2b0aa11dffc88badd9806119;Sea at night;Romanticism;marina;
28518.jpg;d09f796f2b0aa11dffc88badd9806119;Sunset at Sea;Romanticism;marina;1899
80448.jpg;d09f796f2b0aa11dffc88badd9806119;Trebizond from the Sea;Romanticism;landscape;1856
93562.jpg;d09f796f2b0aa11dffc88badd9806119;Boat at sea;Romanticism;marina;1894
45474.jpg;d09f796f2b0aa11dffc88badd9806119;Seascape;Romanticism;marina;1898
16420.jpg;d09f796f2b0aa11dffc88badd9806119;The Bay of Naples by Moonlight;Romanticism;marina;1842
6470.jpg;d09f796f2b0aa11dffc88badd9806119;Sailing ship;Romanticism;marina;1870
17678.jpg;d09f796f2b0aa11dffc88badd9806119;Near Crimean coast ;Romanticism;marina;1890
28728.jpg;d09f796f2b0aa11dffc88badd9806119;Sorrento. Sea view;Romanticism;cityscape;1842
70758.jpg;d09f796f2b0aa11dffc88badd9806119;Ships in the stillness of the night;Romanticism;marina;1888
83688.jpg;d09f796f2b0aa11dffc88badd9806119;Volga;Romanticism;landscape;1887
75062.jpg;d09f796f2b0aa11dffc88badd9806119;Chapel on the beach;Romanticism;landscape;
54607.jpg;d09f796f2b0aa11dffc88badd9806119;View of Feodosiya;Romanticism;landscape;1845
62508.jpg;d09f796f2b0aa11dffc88badd9806119;Sunset at Sea;Romanticism;landscape;1856
56331.jpg;d09f796f2b0aa11dffc88badd9806119;Battle of Chesma;Romanticism;battle painting;1886
66470.jpg;d09f796f2b0aa11dffc88badd9806119;Sea ;Romanticism;marina;
61896.jpg;d09f796f2b0aa11dffc88badd9806119;Alushta;Romanticism;landscape;1878
25989.jpg;d09f796f2b0aa11dffc88badd9806119;Smugglers;Romanticism;landscape;1884
12988.jpg;d09f796f2b0aa11dffc88badd9806119;Tempest;Romanticism;marina;1886
12148.jpg;d09f796f2b0aa11dffc88badd9806119;Sea against a rocky shore;Romanticism;marina;1851
79485.jpg;d09f796f2b0aa11dffc88badd9806119;Sailing in the sea;Romanticism;marina;1884
35029.jpg;d09f796f2b0aa11dffc88badd9806119;Seascape with Moon;Romanticism;landscape;1849
98973.jpg;d09f796f2b0aa11dffc88badd9806119;Sea on the mountains background;Romanticism;marina;1880
12675.jpg;d09f796f2b0aa11dffc88badd9806119;Sunrise in Feodosia;Romanticism;landscape;1852
36279.jpg;d09f796f2b0aa11dffc88badd9806119;The monastery of George. Cape Fiolent;Romanticism;landscape;1846
34240.jpg;d09f796f2b0aa11dffc88badd9806119;Lunar night on the Crimean coast ;Romanticism;landscape;1852
12843.jpg;d09f796f2b0aa11dffc88badd9806119;Sunset at the Crimean coast;Romanticism;landscape;1856
14959.jpg;d09f796f2b0aa11dffc88badd9806119;Seascape;Romanticism;landscape;c.1850
6839.jpg;d09f796f2b0aa11dffc88badd9806119;The Tempest ;Romanticism;marina;1851
77053.jpg;d09f796f2b0aa11dffc88badd9806119;Pushkin at the top of the Ai-Petri Mountain at sunrise;Romanticism;landscape;1899
46634.jpg;d09f796f2b0aa11dffc88badd9806119;Sea view ;Romanticism;marina;1895
24467.jpg;d09f796f2b0aa11dffc88badd9806119;Crimean landscape with a sailboat ;Romanticism;landscape;1874
31444.jpg;d09f796f2b0aa11dffc88badd9806119;The Bay of Naples early in the morning;Romanticism;landscape;1897
19966.jpg;d09f796f2b0aa11dffc88badd9806119;Chumaks in Little Russia;Romanticism;genre painting;c.1880
89022.jpg;d09f796f2b0aa11dffc88badd9806119;View on rocky coast;Romanticism;landscape;1845
62738.jpg;d09f796f2b0aa11dffc88badd9806119;Mine attack;Romanticism;battle painting;1877
